gene_id	n_transcripts
LOC107442831	4
LOC107442871	4
LOC107442878	4
LOC107442892	4
LOC107442900	4
LOC107442923	4
LOC107442955	4
LOC107442958	4
LOC107442980	4
LOC107442981	4
LOC107443007	4
LOC107443075	4
LOC107443147	4
LOC107443157	4
LOC107443208	4
LOC107443233	4
LOC107443256	4
LOC107443257	4
LOC107443268	4
LOC107443275	4
LOC107443293	4
LOC107443294	4
LOC107443300	4
LOC107443312	4
LOC107443324	4
LOC107443406	4
LOC107443478	4
LOC107443479	4
LOC107443482	4
LOC107443486	4
LOC107443534	4
LOC107443554	4
LOC107443573	4
LOC107443585	4
LOC107443594	4
LOC107443700	4
LOC107443707	4
LOC107443733	4
LOC107443758	4
LOC107443818	4
LOC107443879	4
LOC107443902	4
LOC107443903	4
LOC107443909	4
LOC107443910	4
LOC107443913	4
LOC107443921	4
LOC107443971	4
LOC107443981	4
LOC107444039	4
LOC107444059	4
LOC107444075	4
LOC107444085	4
LOC107444131	4
LOC107444191	4
LOC107444208	4
LOC107444228	4
LOC107444229	4
LOC107444233	4
LOC107444296	4
LOC107444299	4
LOC107444312	4
LOC107444322	4
LOC107444341	4
LOC107444345	4
LOC107444360	4
LOC107444458	4
LOC107444518	4
LOC107444532	4
LOC107444579	4
LOC107444582	4
LOC107444592	4
LOC107444683	4
LOC107444729	4
LOC107444734	4
LOC107444743	4
LOC107444814	4
LOC107444868	4
LOC107444898	4
LOC107444913	4
LOC107444941	4
LOC107444955	4
LOC107444997	4
LOC107445020	4
LOC107445037	4
LOC107445049	4
LOC107445062	4
LOC107445072	4
LOC107445098	4
LOC107445120	4
LOC107445136	4
LOC107445141	4
LOC107445150	4
LOC107445188	4
LOC107445236	4
LOC107445273	4
LOC107445278	4
LOC107445281	4
LOC107445290	4
LOC107445300	4
LOC107445313	4
LOC107445324	4
LOC107445331	4
LOC107445347	4
LOC107445419	4
LOC107445457	4
LOC107445564	4
LOC107445576	4
LOC107445619	4
LOC107445627	4
LOC107445720	4
LOC107445731	4
LOC107445773	4
LOC107445809	4
LOC107445832	4
LOC107445881	4
LOC107445892	4
LOC107445927	4
LOC107445936	4
LOC107445985	4
LOC107446055	4
LOC107446086	4
LOC107446208	4
LOC107446235	4
LOC107446248	4
LOC107446268	4
LOC107446277	4
LOC107446305	4
LOC107446306	4
LOC107446355	4
LOC107446375	4
LOC107446434	4
LOC107446442	4
LOC107446472	4
LOC107446491	4
LOC107446551	4
LOC107446586	4
LOC107446660	4
LOC107446667	4
LOC107446670	4
LOC107446740	4
LOC107446751	4
LOC107446766	4
LOC107446812	4
LOC107446815	4
LOC107446878	4
LOC107446924	4
LOC107446992	4
LOC107447013	4
LOC107447015	4
LOC107447031	4
LOC107447053	4
LOC107447082	4
LOC107447098	4
LOC107447101	4
LOC107447153	4
LOC107447184	4
LOC107447211	4
LOC107447262	4
LOC107447284	4
LOC107447330	4
LOC107447341	4
LOC107447346	4
LOC107447369	4
LOC107447384	4
LOC107447408	4
LOC107447417	4
LOC107447422	4
LOC107447442	4
LOC107447460	4
LOC107447498	4
LOC107447501	4
LOC107447505	4
LOC107447529	4
LOC107447556	4
LOC107447571	4
LOC107447577	4
LOC107447586	4
LOC107447594	4
LOC107447610	4
LOC107447638	4
LOC107447662	4
LOC107447674	4
LOC107447709	4
LOC107447724	4
LOC107447745	4
LOC107447771	4
LOC107447774	4
LOC107447835	4
LOC107447881	4
LOC107447931	4
LOC107448002	4
LOC107448077	4
LOC107448226	4
LOC107448236	4
LOC107448242	4
LOC107448252	4
LOC107448265	4
LOC107448333	4
LOC107448337	4
LOC107448363	4
LOC107448364	4
LOC107448406	4
LOC107448417	4
LOC107448433	4
LOC107448448	4
LOC107448489	4
LOC107448506	4
LOC107448561	4
LOC107448564	4
LOC107448569	4
LOC107448633	4
LOC107448635	4
LOC107448691	4
LOC107448728	4
LOC107448745	4
LOC107448750	4
LOC107448766	4
LOC107448788	4
LOC107448809	4
LOC107448854	4
LOC107448897	4
LOC107448977	4
LOC107448987	4
LOC107448989	4
LOC107448994	4
LOC107449057	4
LOC107449061	4
LOC107449086	4
LOC107449115	4
LOC107449143	4
LOC107449171	4
LOC107449196	4
LOC107449255	4
LOC107449275	4
LOC107449292	4
LOC107449324	4
LOC107449337	4
LOC107449371	4
LOC107449378	4
LOC107449383	4
LOC107449390	4
LOC107449408	4
LOC107449411	4
LOC107449473	4
LOC107449521	4
LOC107449541	4
LOC107449597	4
LOC107449650	4
LOC107449666	4
LOC107449681	4
LOC107449705	4
LOC107449730	4
LOC107449752	4
LOC107449760	4
LOC107449814	4
LOC107449860	4
LOC107449906	4
LOC107449953	4
LOC107450009	4
LOC107450028	4
LOC107450033	4
LOC107450057	4
LOC107450058	4
LOC107450063	4
LOC107450069	4
LOC107450089	4
LOC107450094	4
LOC107450141	4
LOC107450214	4
LOC107450238	4
LOC107450242	4
LOC107450275	4
LOC107450327	4
LOC107450354	4
LOC107450371	4
LOC107450413	4
LOC107450450	4
LOC107450591	4
LOC107450718	4
LOC107450790	4
LOC107450794	4
LOC107450862	4
LOC107450949	4
LOC107450964	4
LOC107450981	4
LOC107451005	4
LOC107451011	4
LOC107451016	4
LOC107451017	4
LOC107451031	4
LOC107451043	4
LOC107451053	4
LOC107451069	4
LOC107451072	4
LOC107451090	4
LOC107451139	4
LOC107451177	4
LOC107451197	4
LOC107451254	4
LOC107451257	4
LOC107451272	4
LOC107451281	4
LOC107451303	4
LOC107451309	4
LOC107451313	4
LOC107451315	4
LOC107451320	4
LOC107451376	4
LOC107451385	4
LOC107451421	4
LOC107451438	4
LOC107451439	4
LOC107451452	4
LOC107451465	4
LOC107451488	4
LOC107451491	4
LOC107451508	4
LOC107451513	4
LOC107451520	4
LOC107451525	4
LOC107451545	4
LOC107451567	4
LOC107451685	4
LOC107451740	4
LOC107451757	4
LOC107451799	4
LOC107451803	4
LOC107451913	4
LOC107451946	4
LOC107451950	4
LOC107451952	4
LOC107451979	4
LOC107451981	4
LOC107452001	4
LOC107452086	4
LOC107452110	4
LOC107452119	4
LOC107452174	4
LOC107452191	4
LOC107452206	4
LOC107452220	4
LOC107452272	4
LOC107452300	4
LOC107452302	4
LOC107452355	4
LOC107452356	4
LOC107452359	4
LOC107452401	4
LOC107452416	4
LOC107452421	4
LOC107452458	4
LOC107452525	4
LOC107452552	4
LOC107452567	4
LOC107452573	4
LOC107452586	4
LOC107452615	4
LOC107452630	4
LOC107452673	4
LOC107452702	4
LOC107452768	4
LOC107452769	4
LOC107452816	4
LOC107452824	4
LOC107452825	4
LOC107452826	4
LOC107452833	4
LOC107452835	4
LOC107452837	4
LOC107452874	4
LOC107452888	4
LOC107452893	4
LOC107452910	4
LOC107452916	4
LOC107452953	4
LOC107452957	4
LOC107452963	4
LOC107452970	4
LOC107452994	4
LOC107453005	4
LOC107453006	4
LOC107453046	4
LOC107453078	4
LOC107453124	4
LOC107453158	4
LOC107453172	4
LOC107453183	4
LOC107453185	4
LOC107453230	4
LOC107453249	4
LOC107453267	4
LOC107453300	4
LOC107453375	4
LOC107453380	4
LOC107453382	4
LOC107453425	4
LOC107453431	4
LOC107453449	4
LOC107453451	4
LOC107453509	4
LOC107453563	4
LOC107453574	4
LOC107453590	4
LOC107453600	4
LOC107453613	4
LOC107453621	4
LOC107453624	4
LOC107453683	4
LOC107453699	4
LOC107453762	4
LOC107453767	4
LOC107453771	4
LOC107453780	4
LOC107453812	4
LOC107453898	4
LOC107453948	4
LOC107453949	4
LOC107453953	4
LOC107453990	4
LOC107454007	4
LOC107454010	4
LOC107454048	4
LOC107454050	4
LOC107454132	4
LOC107454138	4
LOC107454173	4
LOC107454179	4
LOC107454238	4
LOC107454252	4
LOC107454305	4
LOC107454343	4
LOC107454347	4
LOC107454367	4
LOC107454467	4
LOC107454493	4
LOC107454510	4
LOC107454511	4
LOC107454527	4
LOC107454551	4
LOC107454593	4
LOC107454627	4
LOC107454694	4
LOC107454704	4
LOC107454757	4
LOC107454815	4
LOC107454852	4
LOC107454879	4
LOC107454901	4
LOC107454939	4
LOC107454968	4
LOC107454981	4
LOC107455009	4
LOC107455051	4
LOC107455058	4
LOC107455066	4
LOC107455074	4
LOC107455075	4
LOC107455131	4
LOC107455136	4
LOC107455153	4
LOC107455173	4
LOC107455175	4
LOC107455178	4
LOC107455266	4
LOC107455319	4
LOC107455338	4
LOC107455346	4
LOC107455349	4
LOC107455362	4
LOC107455394	4
LOC107455406	4
LOC107455419	4
LOC107455449	4
LOC107455484	4
LOC107455505	4
LOC107455526	4
LOC107455528	4
LOC107455539	4
LOC107455570	4
LOC107455573	4
LOC107455636	4
LOC107455694	4
LOC107455719	4
LOC107455742	4
LOC107455760	4
LOC107455815	4
LOC107455817	4
LOC107455824	4
LOC107455829	4
LOC107455857	4
LOC107455886	4
LOC107455918	4
LOC107455946	4
LOC107455994	4
LOC107456015	4
LOC107456032	4
LOC107456068	4
LOC107456091	4
LOC107456135	4
LOC107456150	4
LOC107456226	4
LOC107456253	4
LOC107456254	4
LOC107456311	4
LOC107456340	4
LOC107456463	4
LOC107456465	4
LOC107456494	4
LOC107456531	4
LOC107456536	4
LOC107456566	4
LOC107456596	4
LOC107456603	4
LOC107456647	4
LOC107456677	4
LOC107456716	4
LOC107456727	4
LOC107456729	4
LOC107456800	4
LOC107456813	4
LOC107456818	4
LOC107456822	4
LOC107456859	4
LOC107456864	4
LOC107456878	4
LOC107456902	4
LOC107456925	4
LOC107456927	4
LOC107456938	4
LOC107456946	4
LOC107456958	4
LOC107456960	4
LOC107456994	4
LOC107457033	4
LOC107457054	4
LOC107457068	4
LOC107457070	4
LOC107457110	4
LOC107457112	4
LOC107457188	4
LOC107457272	4
LOC107457289	4
LOC107457296	4
LOC107457370	4
LOC107457412	4
LOC107457429	4
LOC107457568	4
LOC107457572	4
LOC110282477	4
LOC110283572	4
LOC122268263	4
LOC122268406	4
LOC122268998	4
LOC122269368	4
LOC122269377	4
LOC122269753	4
LOC122270057	4
LOC122270179	4
LOC122270303	4
LOC122270414	4
LOC122270415	4
LOC122270504	4
LOC122270833	4
LOC122271244	4
LOC122271503	4
LOC122271536	4
LOC122271685	4
LOC122271688	4
LOC122272243	4
LOC122272281	4
LOC122272638	4
LOC122272719	4
LOC122272889	4
LOC122273095	4
LOC139424772	4
LOC139425375	4
LOC139425735	4
LOC139425960	4
LOC139426315	4
LOC139426477	4
LOC139426613	4
LOC139427123	4
LOC139427137	4
LOC107436080	3
LOC107436086	3
LOC107436091	3
LOC107436095	3
LOC107436122	3
LOC107436126	3
LOC107436127	3
LOC107436164	3
LOC107436168	3
LOC107436233	3
LOC107436247	3
LOC107436260	3
LOC107436263	3
LOC107436265	3
LOC107436272	3
LOC107436283	3
LOC107436290	3
LOC107436330	3
LOC107436363	3
LOC107436380	3
LOC107436382	3
LOC107436391	3
LOC107436447	3
LOC107436458	3
LOC107436490	3
LOC107436524	3
LOC107436567	3
LOC107436606	3
LOC107436675	3
LOC107436709	3
LOC107436720	3
LOC107436731	3
LOC107436736	3
LOC107436737	3
LOC107436761	3
LOC107436772	3
LOC107436788	3
LOC107436800	3
LOC107436821	3
LOC107436875	3
LOC107436900	3
LOC107436906	3
LOC107436926	3
LOC107436958	3
LOC107436974	3
LOC107436980	3
LOC107436982	3
LOC107436987	3
LOC107437016	3
LOC107437034	3
LOC107437046	3
LOC107437074	3
LOC107437076	3
LOC107437080	3
LOC107437197	3
LOC107437231	3
LOC107437254	3
LOC107437288	3
LOC107437336	3
LOC107437340	3
LOC107437353	3
LOC107437356	3
LOC107437366	3
LOC107437369	3
LOC107437384	3
LOC107437395	3
LOC107437400	3
LOC107437403	3
LOC107437406	3
LOC107437418	3
LOC107437420	3
LOC107437439	3
LOC107437443	3
LOC107437445	3
LOC107437535	3
LOC107437550	3
LOC107437562	3
LOC107437594	3
LOC107437595	3
LOC107437611	3
LOC107437620	3
LOC107437628	3
LOC107437643	3
LOC107437645	3
LOC107437677	3
LOC107437685	3
LOC107437697	3
LOC107437701	3
LOC107437709	3
LOC107437747	3
LOC107437772	3
LOC107437776	3
LOC107437780	3
LOC107437851	3
LOC107437858	3
LOC107437872	3
LOC107437895	3
LOC107437919	3
LOC107437927	3
LOC107437946	3
LOC107437955	3
LOC107437956	3
LOC107437962	3
LOC107438006	3
LOC107438026	3
LOC107438052	3
LOC107438080	3
LOC107438128	3
LOC107438132	3
LOC107438157	3
LOC107438163	3
LOC107438181	3
LOC107438196	3
LOC107438219	3
LOC107438220	3
LOC107438259	3
LOC107438261	3
LOC107438289	3
LOC107438291	3
LOC107438297	3
LOC107438307	3
LOC107438309	3
LOC107438321	3
LOC107438352	3
LOC107438358	3
LOC107438367	3
LOC107438370	3
LOC107438378	3
LOC107438380	3
LOC107438395	3
LOC107438406	3
LOC107438411	3
LOC107438417	3
LOC107438462	3
LOC107438478	3
LOC107438500	3
LOC107438524	3
LOC107438534	3
LOC107438557	3
LOC107438595	3
LOC107438597	3
LOC107438608	3
LOC107438615	3
LOC107438620	3
LOC107438622	3
LOC107438636	3
LOC107438650	3
LOC107438683	3
LOC107438703	3
LOC107438717	3
LOC107438719	3
LOC107438722	3
LOC107438725	3
LOC107438742	3
LOC107438748	3
LOC107438752	3
LOC107438764	3
LOC107438766	3
LOC107438826	3
LOC107438841	3
LOC107438855	3
LOC107438871	3
LOC107438876	3
LOC107438880	3
LOC107438976	3
LOC107438995	3
LOC107439004	3
LOC107439016	3
LOC107439028	3
LOC107439054	3
LOC107439058	3
LOC107439064	3
LOC107439093	3
LOC107439094	3
LOC107439097	3
LOC107439101	3
LOC107439102	3
LOC107439126	3
LOC107439166	3
LOC107439175	3
LOC107439186	3
LOC107439196	3
LOC107439206	3
LOC107439233	3
LOC107439236	3
LOC107439237	3
LOC107439251	3
LOC107439269	3
LOC107439271	3
LOC107439287	3
LOC107439297	3
LOC107439315	3
LOC107439336	3
LOC107439338	3
LOC107439340	3
LOC107439342	3
LOC107439374	3
LOC107439379	3
LOC107439400	3
LOC107439412	3
LOC107439443	3
LOC107439480	3
LOC107439484	3
LOC107439489	3
LOC107439516	3
LOC107439550	3
LOC107439581	3
LOC107439587	3
LOC107439613	3
LOC107439644	3
LOC107439647	3
LOC107439654	3
LOC107439669	3
LOC107439678	3
LOC107439695	3
LOC107439742	3
LOC107439743	3
LOC107439755	3
LOC107439818	3
LOC107439819	3
LOC107439823	3
LOC107439860	3
LOC107439874	3
LOC107439883	3
LOC107439893	3
LOC107439902	3
LOC107439911	3
LOC107439937	3
LOC107439946	3
LOC107439956	3
LOC107439961	3
LOC107440019	3
LOC107440023	3
LOC107440070	3
LOC107440073	3
LOC107440074	3
LOC107440081	3
LOC107440082	3
LOC107440091	3
LOC107440236	3
LOC107440258	3
LOC107440265	3
LOC107440272	3
LOC107440296	3
LOC107440297	3
LOC107440323	3
LOC107440328	3
LOC107440331	3
LOC107440383	3
LOC107440385	3
LOC107440390	3
LOC107440434	3
LOC107440489	3
LOC107440493	3
LOC107440517	3
LOC107440536	3
LOC107440562	3
LOC107440563	3
LOC107440583	3
LOC107440588	3
LOC107440592	3
LOC107440625	3
LOC107440629	3
LOC107440642	3
LOC107440650	3
LOC107440657	3
LOC107440663	3
LOC107440675	3
LOC107440681	3
LOC107440696	3
LOC107440714	3
LOC107440718	3
LOC107440751	3
LOC107440765	3
LOC107440794	3
LOC107440819	3
LOC107440822	3
LOC107440840	3
LOC107440849	3
LOC107440878	3
LOC107440907	3
LOC107440910	3
LOC107440911	3
LOC107440949	3
LOC107440950	3
LOC107440965	3
LOC107441030	3
LOC107441033	3
LOC107441036	3
LOC107441065	3
LOC107441073	3
LOC107441094	3
LOC107441102	3
LOC107441147	3
LOC107441149	3
LOC107441156	3
LOC107441174	3
LOC107441184	3
LOC107441189	3
LOC107441199	3
LOC107441209	3
LOC107441220	3
LOC107441341	3
LOC107441348	3
LOC107441356	3
LOC107441375	3
LOC107441389	3
LOC107441423	3
LOC107441436	3
LOC107441456	3
LOC107441474	3
LOC107441511	3
LOC107441513	3
LOC107441514	3
LOC107441521	3
LOC107441589	3
LOC107441636	3
LOC107441639	3
LOC107441650	3
LOC107441654	3
LOC107441655	3
LOC107441722	3
LOC107441725	3
LOC107441734	3
LOC107441763	3
LOC107441765	3
LOC107441770	3
LOC107441780	3
LOC107441798	3
LOC107441805	3
LOC107441816	3
LOC107441821	3
LOC107441829	3
LOC107441834	3
LOC107441844	3
LOC107441850	3
LOC107441868	3
LOC107441918	3
LOC107441924	3
LOC107441931	3
LOC107441938	3
LOC107441962	3
LOC107441968	3
LOC107441983	3
LOC107442000	3
LOC107442020	3
LOC107442030	3
LOC107442032	3
LOC107442046	3
LOC107442048	3
LOC107442068	3
LOC107442083	3
LOC107442089	3
LOC107442096	3
LOC107442145	3
LOC107442200	3
LOC107442207	3
LOC107442214	3
LOC107442241	3
LOC107442275	3
LOC107442283	3
LOC107442284	3
LOC107442301	3
LOC107442312	3
LOC107442325	3
LOC107442362	3
LOC107442369	3
LOC107442383	3
LOC107442403	3
LOC107442431	3
LOC107442445	3
LOC107442446	3
LOC107442448	3
LOC107442489	3
LOC107442492	3
LOC107442500	3
LOC107442546	3
LOC107442554	3
LOC107442586	3
LOC107442598	3
LOC107442614	3
LOC107442621	3
LOC107442630	3
LOC107442639	3
LOC107442659	3
LOC107442697	3
LOC107442739	3
LOC107442754	3
LOC107442774	3
LOC107442783	3
LOC107442785	3
LOC107442803	3
LOC107442827	3
LOC107442862	3
LOC107442883	3
LOC107442884	3
LOC107442886	3
LOC107442951	3
LOC107442952	3
LOC107442961	3
LOC107442974	3
LOC107443001	3
LOC107443011	3
LOC107443032	3
LOC107443033	3
LOC107443042	3
LOC107443049	3
LOC107443053	3
LOC107443068	3
LOC107443102	3
LOC107443109	3
LOC107443115	3
LOC107443117	3
LOC107443119	3
LOC107443127	3
LOC107443130	3
LOC107443153	3
LOC107443174	3
LOC107443175	3
LOC107443217	3
LOC107443247	3
LOC107443263	3
LOC107443270	3
LOC107443320	3
LOC107443340	3
LOC107443351	3
LOC107443396	3
LOC107443405	3
LOC107443409	3
LOC107443469	3
LOC107443502	3
LOC107443539	3
LOC107443542	3
LOC107443579	3
LOC107443627	3
LOC107443646	3
LOC107443662	3
LOC107443698	3
LOC107443699	3
LOC107443704	3
LOC107443735	3
LOC107443797	3
LOC107443807	3
LOC107443812	3
LOC107443820	3
LOC107443829	3
LOC107443838	3
LOC107443847	3
LOC107443884	3
LOC107443924	3
LOC107443929	3
LOC107443930	3
LOC107443963	3
LOC107443976	3
LOC107443986	3
LOC107443997	3
LOC107444050	3
LOC107444051	3
LOC107444057	3
LOC107444065	3
LOC107444072	3
LOC107444108	3
LOC107444128	3
LOC107444137	3
LOC107444139	3
LOC107444164	3
LOC107444186	3
LOC107444205	3
LOC107444238	3
LOC107444246	3
LOC107444248	3
LOC107444261	3
LOC107444317	3
LOC107444351	3
LOC107444389	3
LOC107444438	3
LOC107444514	3
LOC107444528	3
LOC107444537	3
LOC107444538	3
LOC107444542	3
LOC107444551	3
LOC107444556	3
LOC107444569	3
LOC107444614	3
LOC107444616	3
LOC107444627	3
LOC107444664	3
LOC107444693	3
LOC107444714	3
LOC107444761	3
LOC107444804	3
LOC107444930	3
LOC107444932	3
LOC107444940	3
LOC107445011	3
LOC107445053	3
LOC107445057	3
LOC107445077	3
LOC107445089	3
LOC107445149	3
LOC107445181	3
LOC107445197	3
LOC107445211	3
LOC107445245	3
LOC107445252	3
LOC107445289	3
LOC107445296	3
LOC107445298	3
LOC107445305	3
LOC107445323	3
LOC107445329	3
LOC107445332	3
LOC107445342	3
LOC107445353	3
LOC107445393	3
LOC107445412	3
LOC107445423	3
LOC107445427	3
LOC107445430	3
LOC107445439	3
LOC107445441	3
LOC107445452	3
LOC107445494	3
LOC107445525	3
LOC107445537	3
LOC107445538	3
LOC107445590	3
LOC107445595	3
LOC107445600	3
LOC107445625	3
LOC107445634	3
LOC107445643	3
LOC107445661	3
LOC107445666	3
LOC107445670	3
LOC107445675	3
LOC107445679	3
LOC107445702	3
LOC107445703	3
LOC107445741	3
LOC107445743	3
LOC107445749	3
LOC107445759	3
LOC107445824	3
LOC107445825	3
LOC107445826	3
LOC107445858	3
LOC107445896	3
LOC107445900	3
LOC107445906	3
LOC107445928	3
LOC107445969	3
LOC107445976	3
LOC107445983	3
LOC107446007	3
LOC107446008	3
LOC107446009	3
LOC107446048	3
LOC107446064	3
LOC107446070	3
LOC107446095	3
LOC107446101	3
LOC107446134	3
LOC107446178	3
LOC107446185	3
LOC107446209	3
LOC107446215	3
LOC107446231	3
LOC107446238	3
LOC107446295	3
LOC107446312	3
LOC107446360	3
LOC107446374	3
LOC107446387	3
LOC107446426	3
LOC107446475	3
LOC107446548	3
LOC107446567	3
LOC107446570	3
LOC107446592	3
LOC107446644	3
LOC107446664	3
LOC107446679	3
LOC107446699	3
LOC107446715	3
LOC107446746	3
LOC107446747	3
LOC107446768	3
LOC107446770	3
LOC107446780	3
LOC107446785	3
LOC107446813	3
LOC107446825	3
LOC107446864	3
LOC107446866	3
LOC107446868	3
LOC107446883	3
LOC107446916	3
LOC107446919	3
LOC107446921	3
LOC107446962	3
LOC107446968	3
LOC107446980	3
LOC107447010	3
LOC107447035	3
LOC107447063	3
LOC107447073	3
LOC107447110	3
LOC107447113	3
LOC107447117	3
LOC107447118	3
LOC107447124	3
LOC107447156	3
LOC107447190	3
LOC107447209	3
LOC107447214	3
LOC107447237	3
LOC107447242	3
LOC107447279	3
LOC107447335	3
LOC107447343	3
LOC107447357	3
LOC107447451	3
LOC107447458	3
LOC107447483	3
LOC107447500	3
LOC107447506	3
LOC107447525	3
LOC107447537	3
LOC107447539	3
LOC107447625	3
LOC107447629	3
LOC107447646	3
LOC107447699	3
LOC107447702	3
LOC107447714	3
LOC107447763	3
LOC107447767	3
LOC107447772	3
LOC107447780	3
LOC107447802	3
LOC107447846	3
LOC107447852	3
LOC107447882	3
LOC107447888	3
LOC107447905	3
LOC107447912	3
LOC107447915	3
LOC107447930	3
LOC107447943	3
LOC107447959	3
LOC107447964	3
LOC107447978	3
LOC107447981	3
LOC107447983	3
LOC107448007	3
LOC107448010	3
LOC107448032	3
LOC107448043	3
LOC107448046	3
LOC107448056	3
LOC107448065	3
LOC107448066	3
LOC107448142	3
LOC107448168	3
LOC107448191	3
LOC107448201	3
LOC107448217	3
LOC107448222	3
LOC107448259	3
LOC107448266	3
LOC107448314	3
LOC107448326	3
LOC107448334	3
LOC107448373	3
LOC107448378	3
LOC107448392	3
LOC107448394	3
LOC107448397	3
LOC107448398	3
LOC107448407	3
LOC107448414	3
LOC107448429	3
LOC107448450	3
LOC107448470	3
LOC107448515	3
LOC107448522	3
LOC107448543	3
LOC107448548	3
LOC107448608	3
LOC107448667	3
LOC107448680	3
LOC107448714	3
LOC107448725	3
LOC107448739	3
LOC107448767	3
LOC107448776	3
LOC107448792	3
LOC107448801	3
LOC107448802	3
LOC107448860	3
LOC107448912	3
LOC107448919	3
LOC107448946	3
LOC107448951	3
LOC107448971	3
LOC107448972	3
LOC107448985	3
LOC107448992	3
LOC107449010	3
LOC107449011	3
LOC107449027	3
LOC107449028	3
LOC107449060	3
LOC107449062	3
LOC107449065	3
LOC107449074	3
LOC107449103	3
LOC107449106	3
LOC107449127	3
LOC107449129	3
LOC107449163	3
LOC107449194	3
LOC107449243	3
LOC107449249	3
LOC107449274	3
LOC107449276	3
LOC107449331	3
LOC107449342	3
LOC107449343	3
LOC107449363	3
LOC107449415	3
LOC107449441	3
LOC107449446	3
LOC107449465	3
LOC107449489	3
LOC107449518	3
LOC107449551	3
LOC107449563	3
LOC107449586	3
LOC107449631	3
LOC107449648	3
LOC107449657	3
LOC107449668	3
LOC107449675	3
LOC107449687	3
LOC107449704	3
LOC107449738	3
LOC107449742	3
LOC107449808	3
LOC107449832	3
LOC107449838	3
LOC107449872	3
LOC107449900	3
LOC107449919	3
LOC107449922	3
LOC107449956	3
LOC107449973	3
LOC107449991	3
LOC107450002	3
LOC107450011	3
LOC107450077	3
LOC107450095	3
LOC107450098	3
LOC107450100	3
LOC107450103	3
LOC107450105	3
LOC107450142	3
LOC107450156	3
LOC107450185	3
LOC107450226	3
LOC107450236	3
LOC107450237	3
LOC107450243	3
LOC107450264	3
LOC107450316	3
LOC107450353	3
LOC107450366	3
LOC107450387	3
LOC107450392	3
LOC107450405	3
LOC107450407	3
LOC107450456	3
LOC107450467	3
LOC107450479	3
LOC107450480	3
LOC107450519	3
LOC107450521	3
LOC107450542	3
LOC107450575	3
LOC107450579	3
LOC107450590	3
LOC107450660	3
LOC107450661	3
LOC107450709	3
LOC107450731	3
LOC107450740	3
LOC107450807	3
LOC107450814	3
LOC107450816	3
LOC107450831	3
LOC107450835	3
LOC107450836	3
LOC107450887	3
LOC107450894	3
LOC107450937	3
LOC107451037	3
LOC107451091	3
LOC107451127	3
LOC107451144	3
LOC107451153	3
LOC107451170	3
LOC107451195	3
LOC107451212	3
LOC107451239	3
LOC107451246	3
LOC107451258	3
LOC107451283	3
LOC107451296	3
LOC107451300	3
LOC107451326	3
LOC107451335	3
LOC107451344	3
LOC107451395	3
LOC107451436	3
LOC107451441	3
LOC107451443	3
LOC107451445	3
LOC107451446	3
LOC107451486	3
LOC107451496	3
LOC107451510	3
LOC107451546	3
LOC107451549	3
LOC107451571	3
LOC107451577	3
LOC107451586	3
LOC107451604	3
LOC107451635	3
LOC107451638	3
LOC107451674	3
LOC107451679	3
LOC107451712	3
LOC107451713	3
LOC107451770	3
